time,stimulus,condition,decision,neuron_0,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16,neuron_17,neuron_18,neuron_19,neuron_20,neuron_21,neuron_22,neuron_23,neuron_24,neuron_25,neuron_26,neuron_27,neuron_28,neuron_29,neuron_30,neuron_31,neuron_32,neuron_33,neuron_34,neuron_35,neuron_36,neuron_37,neuron_38,neuron_39,neuron_40,neuron_41,neuron_42,neuron_43,neuron_44,neuron_45,neuron_46,neuron_47,neuron_48,neuron_49
817,3.0,1.0,2.0,9.0,2.0,0.0,0.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,2.0,12.0,12.0,3.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,6.0,11.0,3.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,4.0
818,3.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,3.0,10.0,2.0,0.0,0.0,0.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,7.0,12.0,2.0,0.0,0.0,0.0,8.0,13.0,5.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,6.0
819,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,0.0,0.0,0.0,3.0,15.0,7.0,0.0,0.0,0.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,5.0,11.0,3.0,0.0,0.0,0.0,3.0,11.0,6.0,0.0,0.0,0.0,4.0,11.0,4.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,0.0,5.0
820,3.0,1.0,2.0,12.0,2.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,11.0,8.0,1.0,0.0,0.0,0.0,9.0,9.0,5.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,0.0,2.0,14.0,8.0,0.0,0.0,0.0,0.0,13.0,13.0,4.0,0.0,0.0,0.0,8.0
821,1.0,1.0,2.0,9.0,5.0,0.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,0.0,4.0,19.0,8.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,0.0,0.0,7.0,15.0,4.0,0.0,0.0,0.0,8.0,9.0,6.0,0.0,0.0,0.0,4.0,4.0,15.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,7.0
822,1.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,9.0,10.0,6.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,8.0,17.0,4.0,0.0,0.0,0.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,7.0,9.0,3.0,0.0,0.0,0.0,8.0
823,2.0,1.0,2.0,9.0,2.0,0.0,0.0,0.0,7.0,15.0,6.0,0.0,0.0,0.0,5.0,11.0,8.0,0.0,0.0,0.0,2.0,15.0,7.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0,6.0,13.0,10.0,0.0,0.0,0.0,4.0,11.0,9.0,0.0,0.0,0.0,0.0,11.0,3.0,5.0,0.0,0.0,0.0,3.0
824,3.0,1.0,2.0,10.0,3.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,6.0,9.0,6.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,0.0,0.0,0.0,3.0,10.0,8.0,0.0,0.0,0.0,4.0,10.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0
825,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,3.0,15.0,3.0,0.0,0.0,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,15.0,8.0,3.0,0.0,0.0,0.0,5.0,11.0,9.0,0.0,0.0,0.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,12.0,2.0,0.0,0.0,0.0,6.0
826,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,0.0,3.0,11.0,8.0,0.0,0.0,0.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,0.0,0.0,0.0,3.0,9.0,6.0,0.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,0.0,0.0,0.0,6.0
827,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,8.0,10.0,7.0,0.0,0.0,0.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,6.0,10.0,2.0,0.0,0.0,0.0,7.0,11.0,6.0,0.0,0.0,0.0,5.0,12.0,8.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,12.0
828,2.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,6.0,12.0,2.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,1.0,11.0,13.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,9.0,5.0,7.0,0.0,0.0,0.0,3.0,7.0,10.0,0.0,0.0,0.0,1.0,6.0,11.0,1.0,0.0,0.0,0.0,10.0
829,2.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,4.0,9.0,6.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,7.0,14.0,3.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,4.0,11.0,12.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,8.0
830,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,2.0,11.0,8.0,0.0,0.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,4.0,16.0,3.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,1.0,12.0,8.0,0.0,0.0,0.0,1.0,6.0,8.0,1.0,0.0,0.0,0.0,8.0
831,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,0.0,0.0,0.0,5.0,12.0,5.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,7.0
832,2.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,3.0,0.0,0.0,0.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,11.0,15.0,1.0,0.0,0.0,0.0,5.0
833,3.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,6.0,14.0,2.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,8.0,10.0,4.0,0.0,0.0,0.0,4.0,15.0,4.0,0.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,7.0
834,3.0,1.0,1.0,9.0,2.0,0.0,0.0,0.0,6.0,14.0,3.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,0.0,4.0,17.0,10.0,0.0,0.0,0.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,10.0
835,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,1.0,11.0,6.0,0.0,0.0,0.0,1.0,11.0,14.0,0.0,0.0,0.0,0.0,5.0
836,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,9.0,3.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,8.0,3.0,0.0,0.0,0.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,5.0
837,1.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,4.0,8.0,3.0,0.0,0.0,0.0,2.0,18.0,7.0,0.0,0.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,10.0,15.0,1.0,0.0,0.0,0.0,6.0,15.0,2.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,6.0
838,2.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,3.0,7.0,6.0,0.0,0.0,0.0,3.0,15.0,7.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,5.0,8.0,11.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,6.0
839,2.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,5.0,10.0,7.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,8.0,9.0,3.0,0.0,0.0,0.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0
840,2.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,9.0,11.0,1.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,7.0,14.0,6.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,8.0
841,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0,0.0,5.0,13.0,5.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,2.0,10.0,7.0,0.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,6.0
842,2.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,8.0,12.0,3.0,0.0,0.0,0.0,7.0,13.0,4.0,0.0,0.0,0.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,14.0,14.0,5.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,0.0,0.0,6.0,11.0,6.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,9.0
843,3.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,9.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,0.0,0.0,0.0,2.0,9.0,6.0,0.0,0.0,0.0,1.0,14.0,10.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0
844,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,10.0,11.0,3.0,0.0,0.0,0.0,5.0,11.0,1.0,0.0,0.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,8.0,9.0,4.0,0.0,0.0,0.0,8.0,10.0,5.0,0.0,0.0,0.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,9.0
845,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,11.0,14.0,6.0,0.0,0.0,0.0,2.0,14.0,3.0,0.0,0.0,0.0,6.0,4.0,9.0,0.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,16.0,12.0,5.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,6.0
846,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,4.0,11.0,5.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,4.0,12.0,5.0,0.0,0.0,0.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,10.0
847,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,0.0,0.0,0.0,6.0,11.0,5.0,0.0,0.0,0.0,4.0,16.0,11.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,9.0,13.0,2.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,10.0
848,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,12.0,2.0,0.0,0.0,0.0,5.0,8.0,10.0,0.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,6.0,15.0,7.0,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,0.0,5.0,16.0,11.0,0.0,0.0,0.0,0.0,11.0
849,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,0.0,0.0,0.0,9.0,10.0,7.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,2.0,8.0,11.0,1.0,0.0,0.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,6.0,10.0,9.0,0.0,0.0,0.0,3.0,9.0,11.0,0.0,0.0,0.0,0.0,10.0
850,3.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,7.0,17.0,4.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,14.0,8.0,5.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,9.0
851,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,0.0,6.0,15.0,5.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,0.0,0.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,3.0,10.0,5.0,0.0,0.0,0.0,3.0,14.0,12.0,0.0,0.0,0.0,0.0,6.0
852,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,9.0,10.0,4.0,0.0,0.0,0.0,9.0,8.0,9.0,0.0,0.0,0.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,8.0,9.0,3.0,0.0,0.0,0.0,7.0,10.0,3.0,0.0,0.0,0.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0,9.0
853,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,12.0,7.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,20.0,3.0,0.0,0.0,0.0,4.0,7.0,7.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,3.0
854,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,7.0,11.0,1.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,4.0,19.0,8.0,0.0,0.0,0.0,3.0,6.0,12.0,0.0,0.0,0.0,0.0,8.0,13.0,2.0,0.0,0.0,0.0,2.0,11.0,8.0,0.0,0.0,0.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,4.0
855,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,13.0,10.0,3.0,0.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,9.0,13.0,9.0,0.0,0.0,0.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,9.0
856,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,2.0,10.0,21.0,0.0,0.0,0.0,0.0,7.0,14.0,2.0,0.0,0.0,0.0,7.0,8.0,11.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,12.0
857,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,10.0,2.0,0.0,0.0,0.0,11.0,5.0,1.0,0.0,0.0,0.0,4.0,11.0,8.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,5.0,9.0,7.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,9.0
858,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,11.0,5.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,10.0
859,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,4.0,21.0,2.0,0.0,0.0,0.0,2.0,11.0,4.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,2.0,8.0,5.0,0.0,0.0,0.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,4.0
860,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,8.0,9.0,1.0,0.0,0.0,0.0,7.0,6.0,4.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,0.0,1.0,9.0,12.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.0,0.0,6.0,10.0,15.0,0.0,0.0,0.0,3.0,7.0
861,3.0,1.0,2.0,11.0,0.0,0.0,0.0,2.0,10.0,5.0,1.0,0.0,0.0,0.0,8.0,14.0,6.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,0.0,0.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,0.0,0.0,0.0,1.0,9.0,6.0,0.0,0.0,0.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,9.0
862,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,0.0,0.0,0.0,10.0,8.0,4.0,0.0,0.0,0.0,4.0,11.0,3.0,0.0,0.0,0.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,7.0,18.0,2.0,0.0,0.0,0.0,6.0,14.0,4.0,0.0,0.0,0.0,2.0,7.0,16.0,0.0,0.0,0.0,0.0,5.0
863,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,12.0,7.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,9.0,14.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,8.0,17.0,4.0,0.0,0.0,0.0,9.0,11.0,4.0,0.0,0.0,0.0,0.0,15.0
864,3.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,7.0,11.0,3.0,0.0,0.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,11.0,10.0,2.0,0.0,0.0,0.0,8.0,10.0,4.0,0.0,0.0,0.0,9.0,11.0,4.0,0.0,0.0,0.0,0.0,6.0
865,3.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,13.0,11.0,1.0,0.0,0.0,0.0,5.0,9.0,6.0,0.0,0.0,0.0,3.0,7.0,11.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,14.0,11.0,1.0,0.0,0.0,0.0,4.0,10.0,7.0,0.0,0.0,0.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,11.0
866,2.0,1.0,2.0,10.0,0.0,0.0,0.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,0.0,0.0,0.0,4.0,8.0,7.0,0.0,0.0,0.0,3.0,10.0,8.0,0.0,0.0,0.0,0.0,10.0,11.0,1.0,0.0,0.0,0.0,5.0,12.0,7.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,11.0
867,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,0.0,7.0,10.0,6.0,0.0,0.0,0.0,4.0,10.0,5.0,0.0,0.0,0.0,3.0,7.0
868,1.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,6.0,11.0,6.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,3.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,4.0,6.0
869,3.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,0.0,0.0,0.0,8.0,6.0,5.0,0.0,0.0,0.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,3.0,8.0
870,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,15.0,10.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,3.0,14.0,6.0,0.0,0.0,0.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,11.0
871,3.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,8.0,11.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,1.0,8.0,12.0,0.0,0.0,0.0,0.0,6.0,13.0,1.0,0.0,0.0,0.0,2.0,8.0,5.0,0.0,0.0,0.0,3.0,6.0
872,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,12.0,8.0,5.0,0.0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,0.0,3.0,20.0,9.0,0.0,0.0,0.0,1.0,10.0,6.0,1.0,0.0,0.0,0.0,7.0,12.0,5.0,0.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,1.0,13.0
873,3.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,8.0,10.0,3.0,0.0,0.0,0.0,7.0,10.0,4.0,0.0,0.0,0.0,4.0,11.0,10.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,8.0,15.0,3.0,0.0,0.0,0.0,3.0,11.0,4.0,0.0,0.0,0.0,3.0,11.0
874,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,1.0,10.0,6.0,0.0,0.0,0.0,1.0,6.0,10.0,1.0,0.0,0.0,0.0,6.0,12.0,1.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,2.0,5.0
875,2.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,2.0,12.0,6.0,0.0,0.0,0.0,1.0,13.0,8.0,1.0,0.0,0.0,0.0,8.0,11.0,3.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,5.0
876,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,4.0,10.0,9.0,0.0,0.0,0.0,4.0,17.0,15.0,0.0,0.0,0.0,2.0,6.0,9.0,1.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,2.0,10.0
877,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,1.0,14.0,13.0,0.0,0.0,0.0,0.0,11.0,9.0,1.0,0.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,5.0,13.0
878,2.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,13.0,8.0,0.0,0.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,9.0,13.0,2.0,0.0,0.0,0.0,6.0,8.0,9.0,0.0,0.0,0.0,2.0,8.0
879,1.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,0.0,0.0,0.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,16.0
