t,name,var,value
3416852.0,CHOICE_INCORRECT_EVENT,,
3416852.0,CHOICE_SHORT_EVENT,,
3416852.0,CHOICE_LEFT_EVENT,,
3433357.0,TRIAL_AVAILABLE_EVENT,,
3433358.0,,init_port,N
3433358.0,,stim_long,True
3433358.0,,correct_side,4
3433358.0,,this_interval,1740.0
3461917.0,TRIAL_ENTRY_EVENT,,
3461917.0,STIM_ONSET_EVENT,,
3463659.0,STIM_OFFSET_EVENT,,
3463659.0,CHOICE_STATE,,
3464794.0,CHOICE_EVENT,,
3464794.0,CHOICE_LONG_EVENT,,
3464794.0,CHOICE_LEFT_EVENT,,
3464794.0,CHOICE_CORRECT_EVENT,,
3465596.0,REWARD_EVENT,,
3471022.0,TRIAL_AVAILABLE_EVENT,,
3471023.0,,stim_long,False
3471023.0,,correct_side,6
3471023.0,,this_interval,1260.0
3471023.0,,init_port,N
3491682.0,TRIAL_ENTRY_EVENT,,
3491683.0,STIM_ONSET_EVENT,,
3492944.0,CHOICE_STATE,,
3492944.0,STIM_OFFSET_EVENT,,
3496776.0,CHOICE_INCORRECT_EVENT,,
3496776.0,CHOICE_LEFT_EVENT,,
3496776.0,CHOICE_LONG_EVENT,,
3510787.0,TRIAL_AVAILABLE_EVENT,,
3510788.0,,stim_long,False
3510788.0,,this_interval,1260.0
3510788.0,,init_port,N
3510788.0,,correct_side,6
3513292.0,TRIAL_ENTRY_EVENT,,
3513293.0,STIM_ONSET_EVENT,,
3514554.0,STIM_OFFSET_EVENT,,
3514554.0,CHOICE_STATE,,
3516334.0,CHOICE_LONG_EVENT,,
3516334.0,CHOICE_INCORRECT_EVENT,,
3516334.0,CHOICE_LEFT_EVENT,,
3532398.0,TRIAL_AVAILABLE_EVENT,,
3532399.0,,this_interval,2400.0
3532399.0,,correct_side,4
3532399.0,,stim_long,True
3532399.0,,init_port,N
3534102.0,TRIAL_ENTRY_EVENT,,
3534103.0,STIM_ONSET_EVENT,,
3553208.0,TRIAL_AVAILABLE_EVENT,,
3553209.0,,this_interval,1260.0
3553209.0,,correct_side,6
3553209.0,,stim_long,False
3553209.0,,init_port,N
3555558.0,STIM_ONSET_EVENT,,
3555558.0,TRIAL_ENTRY_EVENT,,
3556820.0,CHOICE_STATE,,
3556820.0,STIM_OFFSET_EVENT,,
3557677.0,CHOICE_LONG_EVENT,,
3557677.0,CHOICE_LEFT_EVENT,,
3557677.0,CHOICE_INCORRECT_EVENT,,
3574664.0,TRIAL_AVAILABLE_EVENT,,
3574665.0,,correct_side,4
3574665.0,,init_port,N
3574665.0,,this_interval,2400.0
3574665.0,,stim_long,True
3581471.0,TRIAL_ENTRY_EVENT,,
3581472.0,STIM_ONSET_EVENT,,
3583873.0,CHOICE_STATE,,
3583873.0,STIM_OFFSET_EVENT,,
3585154.0,CHOICE_CORRECT_EVENT,,
3585154.0,CHOICE_EVENT,,
3585154.0,CHOICE_LONG_EVENT,,
3585154.0,CHOICE_LEFT_EVENT,,
3585955.0,REWARD_EVENT,,
3590579.0,TRIAL_AVAILABLE_EVENT,,
3590580.0,,correct_side,6
3590580.0,,init_port,N
3590580.0,,this_interval,1380.0
3590580.0,,stim_long,False
3626226.0,TRIAL_ENTRY_EVENT,,
3626227.0,STIM_ONSET_EVENT,,
3627608.0,STIM_OFFSET_EVENT,,
3627608.0,CHOICE_STATE,,
3628343.0,CHOICE_SHORT_EVENT,,
3628343.0,CHOICE_RIGHT_EVENT,,
3628343.0,CHOICE_CORRECT_EVENT,,
3628343.0,CHOICE_EVENT,,
3629145.0,REWARD_EVENT,,
3635332.0,TRIAL_AVAILABLE_EVENT,,
3635333.0,,this_interval,1620.0
3635333.0,,init_port,N
3635333.0,,stim_long,True
3635333.0,,correct_side,4
3643650.0,TRIAL_ENTRY_EVENT,,
3643650.0,STIM_ONSET_EVENT,,
3645272.0,CHOICE_STATE,,
3645272.0,STIM_OFFSET_EVENT,,
3646349.0,CHOICE_SHORT_EVENT,,
3646349.0,CHOICE_RIGHT_EVENT,,
3646349.0,CHOICE_INCORRECT_EVENT,,
3662754.0,TRIAL_AVAILABLE_EVENT,,
3662755.0,,correct_side,6
3662755.0,,stim_long,False
3662755.0,,this_interval,1260.0
3662755.0,,init_port,N
3665727.0,TRIAL_ENTRY_EVENT,,
3665728.0,STIM_ONSET_EVENT,,
3666989.0,CHOICE_STATE,,
3666989.0,STIM_OFFSET_EVENT,,
3668065.0,CHOICE_LONG_EVENT,,
3668065.0,CHOICE_LEFT_EVENT,,
3668065.0,CHOICE_INCORRECT_EVENT,,
3684834.0,TRIAL_AVAILABLE_EVENT,,
3684835.0,,correct_side,4
3684835.0,,init_port,N
3684835.0,,stim_long,True
3684835.0,,this_interval,1740.0
3686384.0,TRIAL_ENTRY_EVENT,,
3686385.0,STIM_ONSET_EVENT,,
3688126.0,STIM_OFFSET_EVENT,,
3688126.0,CHOICE_STATE,,
3689364.0,CHOICE_CORRECT_EVENT,,
3689364.0,CHOICE_EVENT,,
3689364.0,CHOICE_LEFT_EVENT,,
3689364.0,CHOICE_LONG_EVENT,,
3690165.0,REWARD_EVENT,,
3695490.0,TRIAL_AVAILABLE_EVENT,,
3695491.0,,correct_side,6
3695491.0,,stim_long,False
3695491.0,,init_port,N
3695491.0,,this_interval,1260.0
3712631.0,TRIAL_ENTRY_EVENT,,
3712632.0,STIM_ONSET_EVENT,,
3713893.0,STIM_OFFSET_EVENT,,
3713893.0,CHOICE_STATE,,
3714677.0,CHOICE_SHORT_EVENT,,
3714677.0,CHOICE_RIGHT_EVENT,,
3714677.0,CHOICE_CORRECT_EVENT,,
3714677.0,CHOICE_EVENT,,
3715479.0,REWARD_EVENT,,
3721739.0,TRIAL_AVAILABLE_EVENT,,
3721740.0,,this_interval,1740.0
3721740.0,,init_port,N
3721740.0,,correct_side,4
3721740.0,,stim_long,True
3734060.0,TRIAL_ENTRY_EVENT,,
3734060.0,STIM_ONSET_EVENT,,
3735802.0,STIM_OFFSET_EVENT,,
3735802.0,CHOICE_STATE,,
3736815.0,CHOICE_LONG_EVENT,,
3736815.0,CHOICE_LEFT_EVENT,,
3736815.0,CHOICE_CORRECT_EVENT,,
3736815.0,CHOICE_EVENT,,
3737617.0,REWARD_EVENT,,
3743166.0,TRIAL_AVAILABLE_EVENT,,
3743167.0,,init_port,N
3743167.0,,stim_long,False
3743167.0,,correct_side,6
3743167.0,,this_interval,1260.0
3753555.0,TRIAL_ENTRY_EVENT,,
3753556.0,STIM_ONSET_EVENT,,
3754817.0,STIM_OFFSET_EVENT,,
3754817.0,CHOICE_STATE,,
3755581.0,CHOICE_CORRECT_EVENT,,
3755581.0,CHOICE_RIGHT_EVENT,,
3755581.0,CHOICE_SHORT_EVENT,,
3755581.0,CHOICE_EVENT,,
3756383.0,REWARD_EVENT,,
3762661.0,TRIAL_AVAILABLE_EVENT,,
3762662.0,,correct_side,4
3762662.0,,this_interval,1620.0
3762662.0,,init_port,N
3762662.0,,stim_long,True
3777733.0,TRIAL_ENTRY_EVENT,,
3777734.0,STIM_ONSET_EVENT,,
3779356.0,CHOICE_STATE,,
3779356.0,STIM_OFFSET_EVENT,,
3780363.0,CHOICE_SHORT_EVENT,,
3780363.0,CHOICE_RIGHT_EVENT,,
3780363.0,CHOICE_INCORRECT_EVENT,,
3796840.0,TRIAL_AVAILABLE_EVENT,,
3796841.0,,init_port,N
3796841.0,,correct_side,6
3796841.0,,this_interval,600.0
3796841.0,,stim_long,False
3798714.0,TRIAL_ENTRY_EVENT,,
3798715.0,STIM_ONSET_EVENT,,
3799316.0,STIM_OFFSET_EVENT,,
3799316.0,CHOICE_STATE,,
3800870.0,CHOICE_LEFT_EVENT,,
3800870.0,CHOICE_LONG_EVENT,,
3800870.0,CHOICE_INCORRECT_EVENT,,
3817822.0,TRIAL_AVAILABLE_EVENT,,
3817823.0,,this_interval,1950.0
3817823.0,,correct_side,4
3817823.0,,stim_long,True
3817823.0,,init_port,N
3840098.0,TRIAL_ENTRY_EVENT,,
3840099.0,STIM_ONSET_EVENT,,
3842049.0,STIM_OFFSET_EVENT,,
3842049.0,CHOICE_STATE,,
3842955.0,CHOICE_EVENT,,
3842955.0,CHOICE_CORRECT_EVENT,,
3842955.0,CHOICE_LONG_EVENT,,
3842955.0,CHOICE_LEFT_EVENT,,
3843758.0,REWARD_EVENT,,
3849204.0,TRIAL_AVAILABLE_EVENT,,
3849205.0,,correct_side,4
3849205.0,,this_interval,1950.0
3849205.0,,init_port,N
3849205.0,,stim_long,True
3853776.0,TRIAL_ENTRY_EVENT,,
3853777.0,STIM_ONSET_EVENT,,
3855727.0,CHOICE_STATE,,
3855727.0,STIM_OFFSET_EVENT,,
3856703.0,CHOICE_EVENT,,
3856703.0,CHOICE_LONG_EVENT,,
3856703.0,CHOICE_LEFT_EVENT,,
3856703.0,CHOICE_CORRECT_EVENT,,
3857504.0,REWARD_EVENT,,
3862882.0,TRIAL_AVAILABLE_EVENT,,
3862883.0,,init_port,N
3862883.0,,stim_long,False
3862883.0,,this_interval,1050.0
3862883.0,,correct_side,6
3868152.0,TRIAL_ENTRY_EVENT,,
3868153.0,STIM_ONSET_EVENT,,
3869204.0,STIM_OFFSET_EVENT,,
3869204.0,CHOICE_STATE,,
3869853.0,CHOICE_EVENT,,
3869853.0,CHOICE_CORRECT_EVENT,,
3869853.0,CHOICE_SHORT_EVENT,,
3869853.0,CHOICE_RIGHT_EVENT,,
3870655.0,REWARD_EVENT,,
3877258.0,TRIAL_AVAILABLE_EVENT,,
3877259.0,,correct_side,6
3877259.0,,this_interval,1260.0
3877259.0,,stim_long,False
3877259.0,,init_port,N
3878403.0,TRIAL_ENTRY_EVENT,,
3878404.0,STIM_ONSET_EVENT,,
3897508.0,TRIAL_AVAILABLE_EVENT,,
3897509.0,,this_interval,1620.0
3897509.0,,init_port,N
3897509.0,,stim_long,True
3897509.0,,correct_side,4
3927477.0,STIM_ONSET_EVENT,,
3927477.0,TRIAL_ENTRY_EVENT,,
3946582.0,TRIAL_AVAILABLE_EVENT,,
3946583.0,,correct_side,6
3946583.0,,this_interval,1380.0
3946583.0,,stim_long,False
3946583.0,,init_port,N
3960009.0,TRIAL_ENTRY_EVENT,,
3960009.0,STIM_ONSET_EVENT,,
3961391.0,STIM_OFFSET_EVENT,,
3961391.0,CHOICE_STATE,,
3962444.0,CHOICE_LONG_EVENT,,
3962444.0,CHOICE_INCORRECT_EVENT,,
3962444.0,CHOICE_LEFT_EVENT,,
3979114.0,TRIAL_AVAILABLE_EVENT,,
3979115.0,,stim_long,True
3979115.0,,this_interval,1950.0
3979115.0,,init_port,N
3979115.0,,correct_side,4
3993170.0,TRIAL_ENTRY_EVENT,,
3993171.0,STIM_ONSET_EVENT,,
3995121.0,STIM_OFFSET_EVENT,,
3995121.0,CHOICE_STATE,,
3996171.0,CHOICE_CORRECT_EVENT,,
3996171.0,CHOICE_LEFT_EVENT,,
3996171.0,CHOICE_EVENT,,
3996171.0,CHOICE_LONG_EVENT,,
3996973.0,REWARD_EVENT,,
4002277.0,TRIAL_AVAILABLE_EVENT,,
4002278.0,,stim_long,True
4002278.0,,correct_side,4
4002278.0,,this_interval,2400.0
4002278.0,,init_port,N
4038012.0,TRIAL_ENTRY_EVENT,,
4038013.0,STIM_ONSET_EVENT,,
4040415.0,CHOICE_STATE,,
4040415.0,STIM_OFFSET_EVENT,,
4041318.0,CHOICE_LEFT_EVENT,,
4041318.0,CHOICE_EVENT,,
4041318.0,CHOICE_CORRECT_EVENT,,
4041318.0,CHOICE_LONG_EVENT,,
4042120.0,REWARD_EVENT,,
4047118.0,TRIAL_AVAILABLE_EVENT,,
4047119.0,,correct_side,4
4047119.0,,this_interval,1620.0
4047119.0,,stim_long,True
4047119.0,,init_port,N
4059304.0,TRIAL_ENTRY_EVENT,,
4059305.0,STIM_ONSET_EVENT,,
4060928.0,STIM_OFFSET_EVENT,,
4060928.0,CHOICE_STATE,,
4061622.0,CHOICE_INCORRECT_EVENT,,
4061622.0,CHOICE_RIGHT_EVENT,,
4061622.0,CHOICE_SHORT_EVENT,,
4078409.0,TRIAL_AVAILABLE_EVENT,,
4078410.0,,correct_side,4
4078410.0,,stim_long,True
4078410.0,,init_port,N
4078410.0,,this_interval,1620.0
4085382.0,TRIAL_ENTRY_EVENT,,
4085383.0,STIM_ONSET_EVENT,,
4087004.0,CHOICE_STATE,,
4087004.0,STIM_OFFSET_EVENT,,
4088131.0,CHOICE_LONG_EVENT,,
4088131.0,CHOICE_LEFT_EVENT,,
4088131.0,CHOICE_CORRECT_EVENT,,
4088131.0,CHOICE_EVENT,,
4088933.0,REWARD_EVENT,,
4094488.0,TRIAL_AVAILABLE_EVENT,,
4094489.0,,correct_side,6
4094489.0,,init_port,N
4094489.0,,this_interval,600.0
4094489.0,,stim_long,False
4103802.0,TRIAL_ENTRY_EVENT,,
4103803.0,STIM_ONSET_EVENT,,
4104404.0,CHOICE_STATE,,
4104404.0,STIM_OFFSET_EVENT,,
4105457.0,CHOICE_EVENT,,
4105457.0,CHOICE_CORRECT_EVENT,,
4105457.0,CHOICE_RIGHT_EVENT,,
4105457.0,CHOICE_SHORT_EVENT,,
4106259.0,REWARD_EVENT,,
4112908.0,TRIAL_AVAILABLE_EVENT,,
4112909.0,,init_port,N
4112909.0,,stim_long,True
4112909.0,,correct_side,4
4112909.0,,this_interval,1620.0
4114527.0,TRIAL_ENTRY_EVENT,,
4114528.0,STIM_ONSET_EVENT,,
4116149.0,CHOICE_STATE,,
4116149.0,STIM_OFFSET_EVENT,,
4117160.0,CHOICE_EVENT,,
4117160.0,CHOICE_CORRECT_EVENT,,
4117160.0,CHOICE_LONG_EVENT,,
4117160.0,CHOICE_LEFT_EVENT,,
4117962.0,REWARD_EVENT,,
4123634.0,TRIAL_AVAILABLE_EVENT,,
4123635.0,,stim_long,True
4123635.0,,correct_side,4
4123635.0,,this_interval,1620.0
4123635.0,,init_port,N
4130697.0,TRIAL_ENTRY_EVENT,,
4130698.0,STIM_ONSET_EVENT,,
4132320.0,STIM_OFFSET_EVENT,,
4132320.0,CHOICE_STATE,,
4132967.0,CHOICE_INCORRECT_EVENT,,
4132967.0,CHOICE_SHORT_EVENT,,
4132967.0,CHOICE_RIGHT_EVENT,,
4149805.0,TRIAL_AVAILABLE_EVENT,,
4149806.0,,correct_side,4
4149806.0,,stim_long,True
4149806.0,,init_port,N
4149806.0,,this_interval,1950.0
4155876.0,TRIAL_ENTRY_EVENT,,
4155876.0,STIM_ONSET_EVENT,,
4157827.0,STIM_OFFSET_EVENT,,
4157827.0,CHOICE_STATE,,
4159360.0,CHOICE_EVENT,,
4159360.0,CHOICE_CORRECT_EVENT,,
4159360.0,CHOICE_LEFT_EVENT,,
4159360.0,CHOICE_LONG_EVENT,,
4160161.0,REWARD_EVENT,,
4164982.0,TRIAL_AVAILABLE_EVENT,,
4164983.0,,correct_side,6
4164983.0,,stim_long,False
4164983.0,,init_port,N
4164983.0,,this_interval,1380.0
4176606.0,TRIAL_ENTRY_EVENT,,
4176606.0,STIM_ONSET_EVENT,,
4177988.0,STIM_OFFSET_EVENT,,
4177988.0,CHOICE_STATE,,
4179076.0,CHOICE_EVENT,,
4179076.0,CHOICE_CORRECT_EVENT,,
4179076.0,CHOICE_RIGHT_EVENT,,
4179076.0,CHOICE_SHORT_EVENT,,
4179878.0,REWARD_EVENT,,
4185710.0,TRIAL_AVAILABLE_EVENT,,
4185711.0,,this_interval,600.0
4185711.0,,stim_long,False
4185711.0,,correct_side,6
4185711.0,,init_port,N
4192177.0,TRIAL_ENTRY_EVENT,,
4192178.0,STIM_ONSET_EVENT,,
4192779.0,CHOICE_STATE,,
4192779.0,STIM_OFFSET_EVENT,,
4193708.0,CHOICE_CORRECT_EVENT,,
4193708.0,CHOICE_RIGHT_EVENT,,
4193708.0,CHOICE_SHORT_EVENT,,
4193708.0,CHOICE_EVENT,,
4194508.0,REWARD_EVENT,,
4201284.0,TRIAL_AVAILABLE_EVENT,,
4201285.0,,correct_side,6
4201285.0,,stim_long,False
4201285.0,,init_port,N
4201285.0,,this_interval,1380.0
4209548.0,TRIAL_ENTRY_EVENT,,
4209549.0,STIM_ONSET_EVENT,,
4210930.0,STIM_OFFSET_EVENT,,
4210930.0,CHOICE_STATE,,
4211898.0,CHOICE_LONG_EVENT,,
4211898.0,CHOICE_LEFT_EVENT,,
4211898.0,CHOICE_INCORRECT_EVENT,,
4228654.0,TRIAL_AVAILABLE_EVENT,,
4228655.0,,this_interval,1620.0
4228655.0,,init_port,N
4228655.0,,stim_long,True
4228655.0,,correct_side,4
4232664.0,TRIAL_ENTRY_EVENT,,
4232665.0,STIM_ONSET_EVENT,,
4251769.0,TRIAL_AVAILABLE_EVENT,,
4251770.0,,init_port,N
4251770.0,,stim_long,True
4251770.0,,correct_side,4
4251770.0,,this_interval,1740.0
4252805.0,STIM_ONSET_EVENT,,
4252805.0,TRIAL_ENTRY_EVENT,,
4254547.0,CHOICE_STATE,,
4254547.0,STIM_OFFSET_EVENT,,
4255704.0,CHOICE_LONG_EVENT,,
4255704.0,CHOICE_LEFT_EVENT,,
4255704.0,CHOICE_CORRECT_EVENT,,
4255704.0,CHOICE_EVENT,,
4256506.0,REWARD_EVENT,,
4261909.0,TRIAL_AVAILABLE_EVENT,,
4261910.0,,init_port,N
4261910.0,,stim_long,False
4261910.0,,correct_side,6
4261910.0,,this_interval,600.0
4269503.0,TRIAL_ENTRY_EVENT,,
4269504.0,STIM_ONSET_EVENT,,
4270105.0,CHOICE_STATE,,
4270105.0,STIM_OFFSET_EVENT,,
4270956.0,CHOICE_EVENT,,
4270956.0,CHOICE_CORRECT_EVENT,,
4270956.0,CHOICE_RIGHT_EVENT,,
4270956.0,CHOICE_SHORT_EVENT,,
4271757.0,REWARD_EVENT,,
4278610.0,TRIAL_AVAILABLE_EVENT,,
4278611.0,,correct_side,4
4278611.0,,stim_long,True
4278611.0,,init_port,N
4278611.0,,this_interval,1620.0
4287833.0,TRIAL_ENTRY_EVENT,,
4287834.0,STIM_ONSET_EVENT,,
4289455.0,STIM_OFFSET_EVENT,,
4289455.0,CHOICE_STATE,,
4290455.0,CHOICE_EVENT,,
4290455.0,CHOICE_LONG_EVENT,,
4290455.0,CHOICE_LEFT_EVENT,,
4290455.0,CHOICE_CORRECT_EVENT,,
4291256.0,REWARD_EVENT,,
4296938.0,TRIAL_AVAILABLE_EVENT,,
4296939.0,,this_interval,1050.0
4296939.0,,init_port,N
4296939.0,,stim_long,False
4296939.0,,correct_side,6
4303601.0,TRIAL_ENTRY_EVENT,,
4303602.0,STIM_ONSET_EVENT,,
4304654.0,STIM_OFFSET_EVENT,,
4304654.0,CHOICE_STATE,,
4305316.0,CHOICE_EVENT,,
4305316.0,CHOICE_CORRECT_EVENT,,
4305316.0,CHOICE_RIGHT_EVENT,,
4305316.0,CHOICE_SHORT_EVENT,,
4306118.0,REWARD_EVENT,,
4312709.0,TRIAL_AVAILABLE_EVENT,,
4312710.0,,stim_long,True
4312710.0,,this_interval,2400.0
4312710.0,,correct_side,4
4312710.0,,init_port,N
4322850.0,TRIAL_ENTRY_EVENT,,
4322851.0,STIM_ONSET_EVENT,,
4325252.0,STIM_OFFSET_EVENT,,
4325252.0,CHOICE_STATE,,
4326077.0,CHOICE_LEFT_EVENT,,
4326077.0,CHOICE_EVENT,,
4326077.0,CHOICE_LONG_EVENT,,
4326077.0,CHOICE_CORRECT_EVENT,,
4326879.0,REWARD_EVENT,,
4331955.0,TRIAL_AVAILABLE_EVENT,,
4331956.0,,init_port,N
4331956.0,,this_interval,1380.0
4331956.0,,stim_long,False
4331956.0,,correct_side,6
4341112.0,TRIAL_ENTRY_EVENT,,
4341113.0,STIM_ONSET_EVENT,,
4342494.0,STIM_OFFSET_EVENT,,
4342494.0,CHOICE_STATE,,
4343267.0,CHOICE_SHORT_EVENT,,
4343267.0,CHOICE_CORRECT_EVENT,,
4343267.0,CHOICE_RIGHT_EVENT,,
4343267.0,CHOICE_EVENT,,
4344069.0,REWARD_EVENT,,
4350219.0,TRIAL_AVAILABLE_EVENT,,
4350220.0,,this_interval,1050.0
4350220.0,,correct_side,6
4350220.0,,stim_long,False
4350220.0,,init_port,N
4369916.0,TRIAL_ENTRY_EVENT,,
4369916.0,STIM_ONSET_EVENT,,
4370968.0,STIM_OFFSET_EVENT,,
4370968.0,CHOICE_STATE,,
4371946.0,CHOICE_INCORRECT_EVENT,,
4371946.0,CHOICE_LONG_EVENT,,
4371946.0,CHOICE_LEFT_EVENT,,
4389021.0,TRIAL_AVAILABLE_EVENT,,
4389022.0,,init_port,N
4389022.0,,this_interval,2400.0
4389022.0,,correct_side,4
4389022.0,,stim_long,True
4391032.0,TRIAL_ENTRY_EVENT,,
4391033.0,STIM_ONSET_EVENT,,
4393434.0,STIM_OFFSET_EVENT,,
4393434.0,CHOICE_STATE,,
4394293.0,CHOICE_LONG_EVENT,,
4394293.0,CHOICE_LEFT_EVENT,,
4394293.0,CHOICE_CORRECT_EVENT,,
4394293.0,CHOICE_EVENT,,
4395096.0,REWARD_EVENT,,
4400139.0,TRIAL_AVAILABLE_EVENT,,
4400140.0,,stim_long,False
4400140.0,,this_interval,600.0
4400140.0,,correct_side,6
4400140.0,,init_port,N
4413918.0,TRIAL_ENTRY_EVENT,,
4413918.0,STIM_ONSET_EVENT,,
4414520.0,STIM_OFFSET_EVENT,,
4414520.0,CHOICE_STATE,,
4416816.0,CHOICE_RIGHT_EVENT,,
4416816.0,CHOICE_SHORT_EVENT,,
4416816.0,CHOICE_CORRECT_EVENT,,
4416816.0,CHOICE_EVENT,,
4417618.0,REWARD_EVENT,,
4423022.0,TRIAL_AVAILABLE_EVENT,,
4423023.0,,this_interval,1620.0
4423023.0,,stim_long,True
4423023.0,,correct_side,4
4423023.0,,init_port,N
4435352.0,TRIAL_ENTRY_EVENT,,
4435353.0,STIM_ONSET_EVENT,,
4436974.0,STIM_OFFSET_EVENT,,
4436974.0,CHOICE_STATE,,
4437947.0,CHOICE_CORRECT_EVENT,,
4437947.0,CHOICE_LEFT_EVENT,,
4437947.0,CHOICE_LONG_EVENT,,
4437947.0,CHOICE_EVENT,,
4438749.0,REWARD_EVENT,,
4444456.0,TRIAL_AVAILABLE_EVENT,,
4444457.0,,this_interval,1620.0
4444457.0,,correct_side,4
4444457.0,,stim_long,True
4444457.0,,init_port,N
4451766.0,TRIAL_ENTRY_EVENT,,
4451767.0,STIM_ONSET_EVENT,,
4453388.0,CHOICE_STATE,,
4453388.0,STIM_OFFSET_EVENT,,
4457519.0,CHOICE_LONG_EVENT,,
4457519.0,CHOICE_LEFT_EVENT,,
4457519.0,CHOICE_EVENT,,
4457519.0,CHOICE_CORRECT_EVENT,,
4458320.0,REWARD_EVENT,,
4460871.0,TRIAL_AVAILABLE_EVENT,,
4460872.0,,this_interval,600.0
4460872.0,,correct_side,6
4460872.0,,stim_long,False
4460872.0,,init_port,N
4467800.0,TRIAL_ENTRY_EVENT,,
4467801.0,STIM_ONSET_EVENT,,
4468402.0,CHOICE_STATE,,
4468402.0,STIM_OFFSET_EVENT,,
4469258.0,CHOICE_RIGHT_EVENT,,
4469258.0,CHOICE_CORRECT_EVENT,,
4469258.0,CHOICE_EVENT,,
4469258.0,CHOICE_SHORT_EVENT,,
4470059.0,REWARD_EVENT,,
4476905.0,TRIAL_AVAILABLE_EVENT,,
4476906.0,,this_interval,1260.0
4476906.0,,correct_side,6
4476906.0,,stim_long,False
4476906.0,,init_port,N
4478249.0,TRIAL_ENTRY_EVENT,,
4478249.0,STIM_ONSET_EVENT,,
4479512.0,CHOICE_STATE,,
4479512.0,STIM_OFFSET_EVENT,,
4480441.0,CHOICE_INCORRECT_EVENT,,
4480441.0,CHOICE_LEFT_EVENT,,
4480441.0,CHOICE_LONG_EVENT,,
4497355.0,TRIAL_AVAILABLE_EVENT,,
4497356.0,,stim_long,True
4497356.0,,this_interval,1740.0
4497356.0,,init_port,N
4497356.0,,correct_side,4
4497968.0,TRIAL_ENTRY_EVENT,,
4497969.0,STIM_ONSET_EVENT,,
4499710.0,STIM_OFFSET_EVENT,,
4499710.0,CHOICE_STATE,,
4500523.0,CHOICE_EVENT,,
4500523.0,CHOICE_CORRECT_EVENT,,
4500523.0,CHOICE_LEFT_EVENT,,
4500523.0,CHOICE_LONG_EVENT,,
4501324.0,REWARD_EVENT,,
4507074.0,TRIAL_AVAILABLE_EVENT,,
4507075.0,,this_interval,1260.0
4507075.0,,init_port,N
4507075.0,,stim_long,False
4507075.0,,correct_side,6
4515601.0,TRIAL_ENTRY_EVENT,,
4515602.0,STIM_ONSET_EVENT,,
4534708.0,TRIAL_AVAILABLE_EVENT,,
4534709.0,,correct_side,6
4534709.0,,init_port,N
4534709.0,,this_interval,1050.0
4534709.0,,stim_long,False
4538067.0,TRIAL_ENTRY_EVENT,,
4538068.0,STIM_ONSET_EVENT,,
4539121.0,CHOICE_STATE,,
4539121.0,STIM_OFFSET_EVENT,,
4539842.0,CHOICE_SHORT_EVENT,,
4539842.0,CHOICE_RIGHT_EVENT,,
4539842.0,CHOICE_CORRECT_EVENT,,
4539842.0,CHOICE_EVENT,,
4540644.0,REWARD_EVENT,,
4547174.0,TRIAL_AVAILABLE_EVENT,,
4547175.0,,init_port,N
4547175.0,,correct_side,6
4547175.0,,stim_long,False
4547175.0,,this_interval,600.0
4559361.0,TRIAL_ENTRY_EVENT,,
4559362.0,STIM_ONSET_EVENT,,
4559964.0,STIM_OFFSET_EVENT,,
4559964.0,CHOICE_STATE,,
4561667.0,CHOICE_SHORT_EVENT,,
4561667.0,CHOICE_RIGHT_EVENT,,
4561667.0,CHOICE_CORRECT_EVENT,,
4578466.0,TRIAL_AVAILABLE_EVENT,,
4578467.0,,stim_long,False
4578467.0,,this_interval,600.0
4578467.0,,correct_side,6
4578467.0,,init_port,N
4579814.0,TRIAL_ENTRY_EVENT,,
4579815.0,STIM_ONSET_EVENT,,
4580417.0,CHOICE_STATE,,
4580417.0,STIM_OFFSET_EVENT,,
4580990.0,CHOICE_CORRECT_EVENT,,
4580990.0,CHOICE_RIGHT_EVENT,,
4580990.0,CHOICE_EVENT,,
4580990.0,CHOICE_SHORT_EVENT,,
4581791.0,REWARD_EVENT,,
4588920.0,TRIAL_AVAILABLE_EVENT,,
4588921.0,,init_port,N
4588921.0,,this_interval,1050.0
4588921.0,,correct_side,6
4588921.0,,stim_long,False
4595714.0,TRIAL_ENTRY_EVENT,,
4595714.0,STIM_ONSET_EVENT,,
4596766.0,STIM_OFFSET_EVENT,,
4596766.0,CHOICE_STATE,,
4597577.0,CHOICE_RIGHT_EVENT,,
4597577.0,CHOICE_SHORT_EVENT,,
4597577.0,CHOICE_EVENT,,
4597577.0,CHOICE_CORRECT_EVENT,,
4598379.0,REWARD_EVENT,,
4604819.0,TRIAL_AVAILABLE_EVENT,,
4604820.0,,this_interval,1050.0
4604820.0,,init_port,N
4604820.0,,stim_long,False
4604820.0,,correct_side,6
4614197.0,TRIAL_ENTRY_EVENT,,
4614198.0,STIM_ONSET_EVENT,,
4615249.0,STIM_OFFSET_EVENT,,
4615249.0,CHOICE_STATE,,
4616674.0,CHOICE_LONG_EVENT,,
4616674.0,CHOICE_LEFT_EVENT,,
4616674.0,CHOICE_INCORRECT_EVENT,,
4633305.0,TRIAL_AVAILABLE_EVENT,,
4633306.0,,correct_side,4
4633306.0,,this_interval,2400.0
4633306.0,,init_port,N
4633306.0,,stim_long,True
4634117.0,TRIAL_ENTRY_EVENT,,
4634118.0,STIM_ONSET_EVENT,,
4636519.0,STIM_OFFSET_EVENT,,
4636519.0,CHOICE_STATE,,
4637546.0,CHOICE_SHORT_EVENT,,
4637546.0,CHOICE_RIGHT_EVENT,,
